Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,WY,0,0,0,0,19520000000.0,26070000000.0,,30.13,9.12,2.84,2.24,3.79,18.95,0.01,12.82,3.14,0.01,6880000000.0,9.19,-18.1,1880000000.0,1380000000.0,1000000.0,-0.0,-59.6,212000000.0,0.28,6760000000.0,77.51,1.39,11.71,761000000.0,568750000.0,1.84,25.73,25.47,4920000.0,744770000.0,742820000.0,0.26,79.59,14060000.0,2.96,2.17,14330000.0
0,0,WYN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,WYNN,0,0,0,0,15010000000.0,22250000000.0,17.1,18.08,3.62,2.26,7.16,3.34,13.24,13.25,17.02,5.58,81.91,6650000000.0,61.85,-3.7,5070000000.0,1680000000.0,881610000.0,8.15,,1820000000.0,17.07,9350000000.0,487.94,1.19,19.46,1280000000.0,-456330000.0,1.75,128.28,126.21,1940000.0,107660000.0,90600000.0,9.77,75.9,5120000.0,2.9,5.25,5640000.0
0,0,X,0,0,0,0,2620000000.0,4570000000.0,2.34,16.51,-0.63,0.18,0.62,0.31,3.15,7.92,6.3,5.4,29.99,14530000000.0,82.59,11.1,1870000000.0,1450000000.0,1150000000.0,6.49,200.0,676000000.0,3.92,2630000000.0,62.09,1.48,24.5,1070000000.0000001,-207120000.0,2.76,14.63,17.75,12820000.0,174530000.0,171360000.0,1.26,70.57,33220000.0,2.83,19.29,26670000.0
0,0,XEL,0,0,0,0,31140000000.0,50170000000.0,24.14,21.69,3.96,2.66,2.53,4.28,13.75,10.96,15.84,2.55,10.76,11730000000.0,22.88,6.4,4370000000.0,3650000000.0,1280000000.0,2.51,8.2,139000000.0,0.27,19160000000.0,155.44,0.66,23.95,3030000000.0,-1110000000.0,0.23,60.45,56.37,2900000.0,508660000.0,513360000.0,0.22,77.68,17090000.0,5.63,3.33,16340000.0
0,0,XL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,XLNX,0,0,0,0,30310000000.0,28930000000.0,32.91,28.62,2.68,9.4,11.6,8.97,26.05,29.19,30.87,12.41,38.17,3220000000.0,12.75,24.1,2100000000.0,1110000000.0,941170000.0,3.67,27.1,2880000000.0,11.41,1300000000.0,49.85,7.22,10.41,1210000000.0,870020000.0,1.46,116.89,116.4,3840000.0,251010000.0,252110000.0,0.21,90.47,7490000.0,2.64,3.35,9190000.0
0,0,XOM,0,0,0,0,316680000000.0,363220000000.0,17.24,14.67,1.88,1.15,1.66,1.32,9.68,6.73,7.03,3.43,9.69,275540000000.0,64.53,-5.8,88580000000.0,37510000000.0,18540000000.0,4.34,-49.5,4590000000.0,1.08,44480000000.0,22.46,0.77,45.19,35830000000.0,9800000000.0,1.15,75.88,76.95,10360000.0,4230000000.0000005,4219999999.9999995,0.09,55.56,35600000.0,3.56,0.84,35130000.0
0,0,XRAY,0,0,0,0,13110000000.0,14620000000.0,,21.06,1.76,3.3,2.45,3.68,22.13,-26.48,8.29,2.17,-17.82,3980000000.0,17.81,-1.0,2069999999.9999998,660500000.0,-1050000000.0,-4.72,-51.7,225400000.0,0.96,1730000000.0,33.92,2.06,22.82,474000000.0,403140000.0,0.73,57.23,50.44,1630000.0,233980000.0,233300000.0,0.68,101.72,3950000.0,2.61,1.98,4520000.0
0,0,XRX,0,0,0,0,7730000000.0,12450000000.0,18.52,8.34,0.98,0.81,1.55,1.3,9.05,4.91,10.26,3.97,8.74,9600000000.0,39.64,-9.4,3930000000.0,1380000000.0,457000000.0,1.86,478.3,723000000.0,3.22,5190000000.0,98.28,1.47,22.2,1150000000.0,1190000000.0,2.07,35.13,31.82,2060000.0,238280000.0,192130000.0,4.09,88.28,6920000.0,3.75,3.63,7530000.0
0,0,XYL,0,0,0,0,14660000000.0,17000000000.0,26.89,21.9,1.65,2.8,5.24,3.25,18.12,10.5,13.14,5.8,20.47,5230000000.0,29.08,1.6,2029999999.9999998,938000000.0,549000000.0,3.03,0.0,275000000.0,1.53,2600000000.0,92.7,1.44,15.54,606000000.0,372000000.0,1.26,81.67,77.51,179850000.0,179850000.0,179200000.0,0.66,91.89,3720000.0,4.29,2.33,3510000.0
0,0,YHOO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,YUM,0,0,0,0,34890000000.0,45430000000.0,26.81,26.89,1.96,6.26,,8.15,23.96,24.61,31.77,23.09,,5570000000.0,17.63,-8.5,2670000000.0,1900000000.0,1370000000.0,4.25,-39.5,297000000.0,0.97,10840000000.0,,0.89,-25.83,1290000000.0,590120000.0,0.46,110.79,101.36,1480000.0,305980000.0,305470000.0,0.14,77.04,4950000.0,3.5,1.62,5330000.0
0,0,ZION,0,0,0,0,7990000000.0,14120000000.0,10.92,10.19,10.49,2.85,1.14,5.03,,30.64,40.86,1.26,11.3,2810000000.0,15.05,0.0,2820000000.0,,823000000.0,4.14,0.5,1940000000.0,10.96,7260000000.0,,,39.75,,,1.51,44.93,46.91,2110000.0,182560000.0,174470000.0,1.5,96.55,25230000.0,14.88,16.05,24670000.0
0,0,ZLC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ZMH,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,ZNGA,0,0,0,0,6040000000.0,5920000000.0,,23.93,0.88,6.27,3.46,6.14,771.04,-12.34,-4.95,-1.3,-7.03,964380000.0,1.1,27.5,602580000.0,7680000.0,-118980000.0,-0.14,,246420000.0,0.26,129150000.0,7.41,0.71,1.87,173730000.0,313150000.0,0.2,6.2,5.53,20310000.0,770610000.0,861940000.0,7.97,79.16,54160000.0,2.78,6.36,35920000.0
